id,parent_id,message,created_time,updated_time,Total_Summary,Total _reactions_summary,Total_like_summary,Total_love_summary,Total_haha_summary,Total_wow_summary,Total_sad_summary,Total_angry_summary,Total_likes_summary,likes.summary.total_count_1
226,1,Does your company run competitions and are they leveraging them correctly? The answer of course lies with the help of with data science...  #MoneyBackPromise #DataScience #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy #ArtificialIntelligence #MachineLearning #FutureProof #ProblemSolving,10/29/2019 10:54,11/1/2019 17:06,1,9,9,0,0,0,0,0,9,9
227,1,"""The key to consistently value-adding data science is to understand and define the specific problem your business needs solved and then put the appropriate data science specialist, with the relevant technical and ‘soft’ skills to work on solving that problem""",10/28/2019 12:26,10/28/2019 12:26,0,26,24,2,0,0,0,0,24,24
228,1,Should schools be evolving their Math syllabus to keep up with the 4th Industrial Revolution?     #MoneyBackPromise #DataScience #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy #ArtificialIntelligence #MachineLearning #FutureProof #ProblemSolving,10/23/2019 16:13,10/23/2019 22:36,3,51,43,7,0,1,0,0,43,43
229,1,Data science has infinite applications. Welcome to the data science generation.   #datascience #futureproofyourself #jointherevolution #4IR #analytics #problemsolving #exploredatascienceacademy,10/22/2019 15:19,10/22/2019 16:15,0,33,26,7,0,0,0,0,26,26
230,1,How EXPLORE DATA SCIENCE ACADEMY is reinventing tertiary education ????  Thank you Daily Maverick for the feature!  https://www.dailymaverick.co.za/article/2019-10-16-reinventing-tertiary-education/,10/18/2019 14:13,10/18/2019 14:13,0,24,24,0,0,0,0,0,24,24
231,1,"Data Science Isn’t Rocket Science - So Get Learning. Apply for one of EXPLORE's flagship courses, or even study online with us. Join our Rocketship today. ??",10/18/2019 9:54,10/19/2019 6:26,2,16,16,0,0,0,0,0,16,16
232,1,Are you considering a career in Data Science and Machine Learning? Have you been wondering what the differences are between all the terms that are commonly used?  https://buff.ly/30rU32a  #MoneyBackPromise #DataScience #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy #ArtificialIntelligence #MachineLearning #FutureProof #ProblemSolving,10/17/2019 9:54,10/17/2019 9:54,0,20,19,1,0,0,0,0,19,19
233,1,Our Chief EXPLORER Shaun Dippnall was interviewed by PUK FM about our Data Science Courses and our MONEY BACK PROMISE! Take a listen ???? https://buff.ly/2ML1Jrn  #MoneyBackPromise #DataScience #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy #ArtificialIntelligence #MachineLearning #FutureProof #ProblemSolving,10/16/2019 17:12,10/27/2019 19:21,2,813,780,24,1,8,0,0,780,780
234,1,The future of artificial intelligence depends on designing computers that can think and explore as resourcefully as babies do.  https://buff.ly/33pljQJ  #MoneyBackPromise #DataScience #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy #ArtificialIntelligence #MachineLearning #FutureProof #ProblemSolving,10/16/2019 9:34,10/16/2019 9:34,0,22,22,0,0,0,0,0,22,22
236,1,"Whether you are an individual looking to change the world, or a business looking to make an impact; these are a few reasons to join the EXPLORE rocket ship.   #MoneyBackPromise #DataScience #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy #ArtificialIntelligence #MachineLearning #FutureProof #ProblemSolving #SponsoredLearnerships #MakeaDifference",10/15/2019 9:54,10/15/2019 9:54,0,37,30,7,0,0,0,0,30,30
237,1,https://www.itnewsafrica.com/2019/10/interview-shaun-dippnall-explore-data-science-academy/  #MoneyBackPromise #DataScience #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy #ArtificialIntelligence #MachineLearning #FutureProof #ProblemSolving,10/14/2019 13:45,10/14/2019 13:45,0,19,15,4,0,0,0,0,15,15
238,1,Have some fun with AI - Ask Story AI to complete your ideas and tell us what he said in the comments below.   #ArtificialIntelligence #MoneyBackPromise #DataScience #AI #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy  #MachineLearning #FutureProof #ProblemSolving  https://storyai.botsociety.io/,10/11/2019 15:20,10/11/2019 15:30,1,14,14,0,0,0,0,0,14,14
239,1,Data Science and it's possibilities in a nutshell.   #futureproofyourself #datascience #machinelearning #4IR #exploredatascienceacademy,10/10/2019 19:50,10/11/2019 6:35,1,67,53,12,0,2,0,0,53,53
240,1,EXPLORE Data Science Academy will give you your money back if you don't find work after graduation.  #MoneyBackPromise #DataScience #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy #ArtificialIntelligence #MachineLearning #FutureProof #ProblemSolving,10/9/2019 17:12,10/23/2019 14:33,2,19,17,2,0,0,0,0,17,17
241,1,"If you missed the EXPLORE Data Science segment on SABC Network on Sunday, here is the clip (10:53 / 24:20 min)  #MoneyBackPromise #DataScience #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy #ArtificialIntelligence #MachineLearning #FutureProof #ProblemSolving",10/8/2019 17:12,10/8/2019 17:12,0,19,17,2,0,0,0,0,17,17
242,1,Our Money Back Promise is completely unique in the market!   #MoneyBackPromise #DataScience #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy #ArtificialIntelligence #MachineLearning #FutureProof #ProblemSolving,10/8/2019 12:26,10/8/2019 12:26,0,27,24,3,0,0,0,0,24,24
243,1,The Google juggernaut steams ahead. What are your thoughts on AI? Let us know in the comments below.   #AI #DataScience #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy #ArtificialIntelligence #MachineLearning #FutureProof #ProblemSolving #MoneyBackPromise   https://venturebeat.com/2019/09/26/google-ais-albert-claims-top-spot-in-multiple-nlp-performance-benchmarks/,10/8/2019 10:00,10/10/2019 3:32,1,14,12,1,0,1,0,0,12,12
244,1,Is AI development only for the tech elite? Share your thoughts with us in the comments below.   https://www.nytimes.com/2019/09/26/technology/ai-computer-expense.html   #DataScience #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy #ArtificialIntelligence #MachineLearning #FutureProof #ProblemSolving,10/7/2019 16:04,10/7/2019 16:04,0,9,9,0,0,0,0,0,9,9
245,1,Does your company invest in reskilling employees?   #DataScience #DataEngineering #DataAnalytics #4IR #ExploreDataScienceAcademy #ArtificialIntelligence #MachineLearning #FutureProof #ProblemSolving,10/7/2019 10:08,10/7/2019 10:21,0,9,9,0,0,0,0,0,9,9
246,1,Tune in to Network on SABC tonight at 8:30 (DSTV channel 404) to hear our very own Mark Schroeder talk about The EXPLORE Data Science Academy. ??  #exploredatascienceacademy #datascience #machinelearning #ai #futureproofyourself #4idr,10/6/2019 17:11,10/6/2019 18:06,3,36,32,4,0,0,0,0,32,32
247,1,"Everything you see around you is a solution to some sort of problem. We are pioneers of the future. We teach people how to do amazing things in this world. EXPLORE Data Science Academy - Amazing People, Amazing Things  #ExploreDataScienceAcademy #DataScience #AmazingPeopleAmazingThings #JoinTheRevolution",10/4/2019 17:56,10/6/2019 2:08,2,39,35,4,0,0,0,0,35,35
248,1,"So you've heard that data science is the hottest career choice at the moment, but you're not sure what that means for you? These are some of the options and avenues you could EXPLORE.  #datascience #futureproofyourself #jointherevolution  http://www.kake.com/story/41123252/starting-a-career-in-data-science-what-are-your-options",10/3/2019 20:03,11/25/2019 14:33,3,21,20,1,0,0,0,0,20,20
249,1,https://www.skillsportal.co.za/content/get-career-data-science-or-your-money-back,9/30/2019 21:16,10/1/2019 6:43,1,21,20,0,0,1,0,0,20,20
250,1,How can analytics academies like EXPLORE Data Science Academy help your business scale AI transformations?,9/30/2019 10:58,10/1/2019 7:21,1,16,16,0,0,0,0,0,16,16
251,1,"""If you give me 100 skilled data engineers, machine learning guys and IT professionals I would take them tomorrow.” #ExploreDataScienceAcademy #FutureproofYourself #AmazingPeopleAmazingThings",9/27/2019 20:06,9/28/2019 7:07,4,38,33,4,0,1,0,0,33,33
252,1,,9/26/2019 16:27,9/26/2019 16:27,0,56,51,4,0,1,0,0,51,51
253,1,"With the multitude of people being impacted, we need to ensure the AI we create is inclusive and fairly representative. Join us on 27 Sept for a talk and discussion session speaking on the current issues and potential solutions to increase diversity in AI lead by Renee Cummings, criminologist and AI influencer, and Regina Huber, transformational leadership specialist. RSVP at the link: https://www.meetup.com/ArtificialIntelligenceZA/events/264808828/ #aiethics #datascience",9/19/2019 11:44,9/19/2019 11:44,0,6,6,0,0,0,0,0,6,6
254,1,Fintech entrepreneurs with a passion for data science are invited to apply for a year-long programme aimed at honing their ideas and skills. #FinTech #DataScience #Entrepreneur,9/16/2019 10:06,9/16/2019 10:48,1,12,11,1,0,0,0,0,11,11
255,1,"Up next at our Meetup was Jade Abbott from Retro Rabbit, giving a talk on machine translation for African languages. This is research done in collaboration with one Explore's data scientist. She inspired us to get more involved in the research community and not to be shy to publish our work. Jade provided pointers on how to improve our models for low resource languages. Let's put Africa on the NMT map! Train an NMT model for your own language data. https://github.com/jaderabbit/masakhane #nlproc #machinelearning #languages",9/11/2019 8:56,9/11/2019 8:56,0,21,19,2,0,0,0,0,19,19
256,1,"Last night we had an event at our Joburg campus. First up at our Meetup was our very own data scientist, Jonathan Gerrand, with his talk: Medical Imaging within Africa: A prescription for promise or a poor prognosis? He explained to us how to look at chest radiographs, showing how complicated reading medical images is. Thanks Jonathan for such an amazing talk! We had a lot of fun and learnt a lot! What a roller-coaster of a talk :) #machinelearning #ml4health #medicalimaging",9/11/2019 8:52,9/11/2019 8:52,0,43,36,7,0,0,0,0,36,36
257,1,"Hey Data Scientists! Explore will be having another MeetUp at the JHB campus on Sept 10. Fantastic talks will be given Jade Abbott  and Raesetje Sefala.  If you're interested, please book a spot https://meetup.com/Explore-AI-JHB-Meetup-Group/events/264155749/ #DataScience #Johannesburg #MeetUp",8/21/2019 9:21,8/25/2019 21:42,1,18,18,0,0,0,0,0,18,18
258,1,Data science importance grows as data becomes an optimisation tool #datascience #southafrica https://www.engineeringnews.co.za/article/data-science-importance-grows-as-data-becomes-optimisation-tool-2019-08-09/rep_id:4136,8/20/2019 12:52,8/20/2019 12:52,0,14,12,2,0,0,0,0,12,12
259,1,Our students will be having an event on 30 Aug for #WomensMonth. The event will be around learning about #datascience and also starting a conversation on why young women are hesitant to enter into careers in tech. If you would like to attend please RSVP at https://forms.gle/ZHnkoGbx1stYXiwu8,8/20/2019 12:07,8/20/2019 15:31,1,21,17,4,0,0,0,0,17,17
260,1,,8/8/2019 11:40,8/8/2019 11:40,0,22,22,0,0,0,0,0,22,22
262,1,"Applications for our 1-year Data Science program are open! Visit our website https://www.explore-datascience.net to apply! We have campuses in #CapeTown and #Joburg. The Academy is perfect for those passionate about a career in #DataScience, #MachineLearning and problem-solving in #SouthAfrica",8/8/2019 11:38,10/24/2019 16:40,7,27,22,5,0,0,0,0,22,22
263,1,The last couple of weeks our students have been learning about unsupervised learning techniques and applying their minds to Johannesburg traffic data. Here they are sharing their insights. Such great work! #machinelearning #datascience #jhbtraffic #southafrica,8/8/2019 11:32,8/8/2019 11:32,0,53,44,9,0,0,0,0,44,44
264,1,"Benjamin Rosman teaching us about #ReinforcementLearning  ""Sometimes you want to explore - this place is pretty good at that - and sometimes you want to exploit""  ""You always have a small probability of trying new things - and that's learning"" #MachineLearning #DataScience",7/23/2019 19:49,7/23/2019 20:05,0,32,27,5,0,0,0,0,27,27
265,1,"""It's not going to do what you want it to do, it's going to do what you told it to do"" Learning how to make decisions in an uncertain world with Benjamin Rosman at our JHB campus. #ReinforcementLearning #MachineLearning #Johannesburg",7/23/2019 19:37,7/23/2019 19:37,0,45,42,3,0,0,0,0,42,42
266,1,"""What happens when an algorithm cuts your healthcare?"" Pelonomi Moiloa  giving a terrific talk on the ethics and bias within data science at our JHB campus. #DataScience #MachineLearning #ethics #Johannesburg",7/23/2019 18:36,2/26/2020 22:14,2,57,50,7,0,0,0,0,50,50
267,1,Did you hear? Explore Data Science Academy will be holding their first event on July 23rd at the JHB Campus. Fantastic talks will be given by Benji Rosman and Pelonomi Moiloa on making decisions in an uncertain world and the ethics and bias within data science. Seats are limited! Please book at the link: https://forms.gle/TGgMr91H3sfSN56X7,7/16/2019 9:37,7/19/2019 13:32,2,19,17,2,0,0,0,0,17,17
268,1,Explore students attending the #AWSSummit in #CapeTown. One student is on the leaderboard for his #MachineLearning model driving the AWS DeepRacer!,7/11/2019 17:00,7/17/2019 10:26,1,67,55,12,0,0,0,0,55,55
269,1,"Next stop, Durban!  https://www.itweb.co.za/content/Olx4zMkgYm1M56km?utm_source=enews&utm_medium=email #datascience #education #southafrica #durban #machinelearning",7/11/2019 15:35,9/5/2019 13:52,4,79,63,14,0,2,0,0,63,63
270,1,Explore Data Science Academy offers 500 free data science learnerships for 2020! https://bizcom.to/1/44x2 via Bizcommunity.com #datascience #education #southafrica,7/11/2019 15:33,7/11/2019 15:33,0,47,42,4,0,1,0,0,42,42
271,1,https://www.itnewsafrica.com/2019/07/explore-data-science-academy-increases-free-data-science-learnerships/,7/9/2019 20:51,7/9/2019 20:51,0,15,15,0,0,0,0,0,15,15
272,1,Local demand for skills drives increase in learnerships https://www.skillsportal.co.za/content/local-demand-skills-drives-increase-learnerships#.XSRO4kv1VLU.twitter via Skills Portal #datascience #southafrica #education,7/9/2019 10:25,7/9/2019 10:25,0,20,18,2,0,0,0,0,18,18
273,1,#education #datascience #southafrica,7/9/2019 10:22,7/13/2019 8:20,2,43,37,6,0,0,0,0,37,37
274,1,"Applications for our 1 year Data Science program are open! Visit our website https://www.explore-datascience.net to apply! We have campuses in #CapeTown and #Joburg. The Academy is perfect for those passionate about a career in #DataScience, #MachineLearning and problem solving #SouthAfrica",7/8/2019 14:50,7/14/2019 15:20,2,36,36,0,0,0,0,0,36,36
275,1,Roughly 160 of our students are working on the Zindi.Africa Xente Fraud Detection Challenge today! Its a tough challenge! #hackathon #machinelearning #forensicdata #southafrica,7/2/2019 16:34,11/16/2019 18:38,1,74,65,6,0,2,1,0,65,65
276,1,Students across our Joburg and Cape Town campuses giving presentations today about Classification and the many uses of it. Such great talks! #DataScience #MachineLearning #CapeTown #Johannesburg,7/1/2019 14:57,7/2/2019 11:51,2,53,41,12,0,0,0,0,41,41
277,1,One of our students has been dubbed number 1 scientist in the world for the work he did for his Masters degree! Such incredible work! Well done Martin!  https://briefly.co.za/29958-south-african-student-dubbed-number-1-scientist-world.html,6/20/2019 17:44,6/20/2019 19:27,5,114,94,17,1,2,0,0,94,94
278,1,UK’s largest water utility Thames Water gains strategic analytics from SA firm Explore http://disq.us/t/3fsh0s3,6/18/2019 16:26,6/18/2019 16:26,0,21,18,3,0,0,0,0,18,18
279,1,Check out this article about our FinTech students! https://ventureburn.com/2019/06/twenty-startups-explore-pitch-for-alphacode-incubate/?utm_campaign=shareaholic&utm_medium=twitter&utm_source=socialnetwork,6/18/2019 16:24,6/18/2019 16:24,0,44,38,5,0,1,0,0,38,38
280,1,Palesa Moloi is combining her CA qualification with her passion for technology to take a startup parking app ParkUpp to a global audience.  https://www.investec.com/en_za/welcome-to-investec/women-on-the-rise/palesa-moloi.html,6/11/2019 12:39,6/11/2019 13:23,1,69,61,7,0,1,0,0,61,61
281,1,All our students hard at work on Kaggle predicting prices of Cape Town House Prices. 143 people up on the leaderboard with 1781 submissions! These guys sure do work hard! #datascience #machinelearning #southafrica,6/4/2019 10:21,6/4/2019 17:24,3,68,63,5,0,0,0,0,63,63
282,1,Congrats to Palesa from our FinTech incubator! She's the cofounder of ParkUpp an online platform where landlords with idle parking spaces can make extra cash by listing their parkings for people to use. ParkUpp landed a big client today! Go team! Check out their website https://parkupp.co.za/,5/16/2019 16:28,5/16/2019 17:43,2,101,85,16,0,0,0,0,85,85
283,1,Another day of Data Science Bootcamp at African Bank today! They are investing in their future. Get involved now and turbo charge your company's data skills https://www.explore-datascience.net/corporate,5/13/2019 10:48,5/13/2019 11:08,0,23,23,0,0,0,0,0,23,23
284,1,"Running Data Science bootcamps at African Bank today! Our bootcamps turbo-boost your analyst community onto the latest Data Science tools, techniques and platforms. #DataScience #MachineLearning #SouthAfrica",4/29/2019 13:50,5/2/2019 14:17,2,48,47,1,0,0,0,0,47,47
285,1,Another day of presentations regarding the data analytics done on the Cape Town water crisis. Looks like the ladies are representing today! Go Team! #WomenInSTEM #datascience #explore #watercrisis,4/18/2019 10:51,4/18/2019 10:51,0,47,43,4,0,0,0,0,43,43
286,1,EDSA students presenting their findings on the Cape Town Water Crisis today. Great insights coming out of today. Go Team! #datascience #explore #watercrisis,4/17/2019 14:27,4/18/2019 7:05,2,48,41,7,0,0,0,0,41,41
288,1,"Explore, a joint initiative by the Explore Data Science Academy and start-up incubation vehicle AlphaCode, has selected 20 candidates to participate in its 12-month data science and business skills programme.  https://www.itweb.co.za/content/xA9POvNYlGBqo4J8",3/18/2019 7:31,4/4/2019 7:53,3,19,17,2,0,0,0,0,17,17
289,1,https://hbr.org/2019/03/why-data-science-teams-need-generalists-not-specialists,3/15/2019 10:16,3/15/2019 10:16,0,13,13,0,0,0,0,0,13,13
290,1,"“Aim for simplicity in Data Science. Real creativity won’t make things more complex. Instead, it will simplify them.”   https://towardsdatascience.com/machine-learning-intuition-for-beginners-ba07a640d928",3/14/2019 7:34,3/14/2019 7:34,0,11,11,0,0,0,0,0,11,11
291,1,"Twenty South African fintech entrepreneurs have been selected to take part in the EXPLORE initiative, which aims to plug the gap in the dearth of data science skills and to boost top fintech ideas into viable business models.  http://disrupt-africa.com/2019/03/20-sa-fintech-entrepreneurs-selected-for-data-science-programme/",3/12/2019 8:26,3/12/2019 8:26,0,20,19,1,0,0,0,0,19,19
292,1,EXPLORE AI is partnering with the biggest water distribution utility in the UK.   We very proud to to be helping Thames water deliver safe and reliable drinking water to over 40million customers in the UK.    https://www.thesourcemagazine.org/interview-john-beaumont-chief-digital-officer-at-thames-water/,3/11/2019 19:04,3/11/2019 19:05,0,34,32,2,0,0,0,0,32,32
293,1,"Are you a smart 14 - 18 year old?   3 days until our Data Science for High School Course launches!   The course is entirely online, free and the first of its kind. With only 30 min a day over a 3 month period you could learn about complex algorithms , programming and machine learning.   Don't miss out! Follow this link to register https://explore-datascience.net/online-detail?id=1",2/8/2019 20:01,2/17/2019 7:13,4,82,76,6,0,0,0,0,76,76
294,1,"Next Monday the 11th of Feb, our Data Science for High School course launches for the first time! Follow the link below for more info and registration. The course is entirely online!  https://explore-datascience.net/online-detail?id=1",2/4/2019 12:17,2/4/2019 12:17,0,17,15,2,0,0,0,0,15,15
295,1,"Our highly anticipated Data Science for High School course launches 11 Feb! Check out this teaser clip, or follow the link below for more details and registration. We look forward to having you in the course.  Details and registration: https://bit.ly/2GaTpj9",1/30/2019 12:27,1/30/2019 12:27,0,18,16,2,0,0,0,0,16,16
296,1,EXPLORE is launching its Data Science for High School course during February 2019! A first of its kind in South Africa! As an academy we are concerned that vital skills for the future are not being thought at high schools.More information is provided in the video below.  TO APPLY for 2019 go to the following link. https://www.explore-datascience.net/online-detail?id=1,1/17/2019 14:36,3/28/2019 17:31,3,56,54,2,0,0,0,0,54,54
297,1,EXPLORE is launching its Data Science for High School course during February 2019! A first of its kind in South Africa! More information is provided in the video below.   https://www.youtube.com/watch?v=5rhh0Njah7g&feature=youtu.be&app=desktop,1/16/2019 12:26,1/16/2019 12:26,0,25,24,0,0,1,0,0,24,24
298,1,"Explore has recently launched its Data Science for High School course. Targeting 14 -18 year olds in South Africa, we believe its the first course of its kind.   Below is a link to our CEOs interview with DJ fresh this morning explaining why we need this course in South Africa  https://soundcloud.com/andrew-davis-821519089/audio-2019-01-15-09-13-04-1m4a",1/15/2019 19:16,1/15/2019 19:18,0,38,37,1,0,0,0,0,37,37
299,1,"An Awesome Demonstration!  None of the images in the video are real images all images were generated by a Generative Adversarial Network, A class of artificial intelligence algorithms.   https://www.youtube.com/watch?v=kSLJriaOumA&feature=youtu.be",1/14/2019 8:17,1/14/2019 20:54,0,13,13,0,0,0,0,0,13,13
300,1,https://blog.github.com/changelog/2019-01-08-pricing-changes/,1/11/2019 10:06,1/11/2019 10:06,0,9,9,0,0,0,0,0,9,9
301,1,"As an academy we are concerned that vital skills for the future are not being thought at high schools.  Our new data science course for high school learners aims teach programming, problem solving and complex algorithm design to better prepare learners for the 4th industrial revolution.   Applications and more information can be found in the link below.  https://explore-datascience.net/online-detail?id=1  https://www.htxt.co.za/2019/01/09/edsa-launches-sas-first-online-data-science-course-for-high-school-learners",1/10/2019 8:38,1/10/2019 10:14,0,48,48,0,0,0,0,0,48,48
302,1,"According to the StackOverflow survey of 2018, Python is the most popular programming language in the world and is also known as the most suitable language for data science tools and applications.  At Explore we teach Python across the range of courses we offer.   https://irishtechnews.ie/how-python-is-used-in-data-science/",1/9/2019 10:33,1/9/2019 10:33,0,22,21,1,0,0,0,0,21,21
303,1,How you take a problem and create a data driven approach to tackle such problem is one of the skills we teach in our data science and data analytics courses.   Heres an interesting data driven approach to determining who was the most famous person to die in 2018.   https://www.huffingtonpost.com/entry/most-famous-celebrity-death-2018_us_5c26634ee4b08aaf7a903312,1/8/2019 7:46,1/8/2019 7:46,0,12,12,0,0,0,0,0,12,12
304,1,A little bit of fun to light up your Monday!  https://sports.yahoo.com/data-science-reveals-main-character-friends-083533006.html?guccounter=1,1/7/2019 15:48,1/7/2019 15:48,0,16,16,0,0,0,0,0,16,16
305,1,"Reinforcement learning will be a huge thing in Data science in 2019. While RL has been around for quite a while in the scholarly world, it has barely observed any industry adoption whatsoever.  https://www.analyticsinsight.net/new-trend-of-data-science-reinforcement-learning/",1/5/2019 18:14,1/5/2019 18:14,0,28,26,2,0,0,0,0,26,26
